age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
50.0,Local-gov,HS-grad,Married,Adm-clerical,Husband,Black,Male,40.0,United-States,<=50K
59.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40.0,United-States,<=50K
25.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,32.5,United-States,<=50K
22.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
56.0,Private,Higher,Married,Transport-moving,Husband,White,Male,40.0,United-States,>50K
44.0,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
35.0,Private,Higher,Married,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
57.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40.0,United-States,<=50K
47.0,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,50.0,United-States,>50K
50.0,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,32.5,United-States,<=50K
30.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Male,40.0,United-States,<=50K
46.0,Private,School,Married,Transport-moving,Husband,Black,Male,40.0,United-States,<=50K
48.0,Self-emp-inc,Higher,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
61.0,Private,Bachelors,Others,Adm-clerical,Not-in-family,White,Male,40.0,United-States,>50K
33.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,52.5,United-States,<=50K
40.0,Private,HS-grad,Married,Other-service,Husband,Black,Male,40.0,United-States,<=50K
58.0,Self-emp-inc,Higher,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
46.0,Self-emp-inc,Masters,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
35.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
51.0,Self-emp-inc,Higher,Others,Exec-managerial,Unmarried,White,Female,50.0,United-States,<=50K
37.0,Private,School,Never-married,Other-service,Own-child,White,Female,40.0,United-States,<=50K
64.0,Private,Masters,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,52.5,China,<=50K
41.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,52.5,United-States,<=50K
18.0,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
44.0,Self-emp-not-inc,School,Married,Farming-fishing,Husband,White,Male,52.5,United-States,<=50K
41.0,State-gov,Bachelors,Married,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,48.0,United-States,>50K
33.0,State-gov,Higher,Others,Prof-specialty,Not-in-family,White,Male,40.0,United-States,>50K
37.0,Private,School,Others,Priv-house-serv,Unmarried,White,Female,32.5,Mexico,<=50K
34.0,Private,Higher,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
24.0,Federal-gov,Bachelors,Never-married,Tech-support,Own-child,White,Female,40.0,United-States,<=50K
38.0,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40.0,United-States,<=50K
28.0,Private,Higher,Never-married,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
20.0,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Own-child,White,Male,45.0,United-States,<=50K
22.0,Federal-gov,Bachelors,Never-married,Tech-support,Own-child,White,Male,32.5,United-States,<=50K
55.0,Private,Bachelors,Others,Adm-clerical,Unmarried,White,Female,52.5,United-States,<=50K
20.0,Private,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,35.0,United-States,<=50K
20.0,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,52.5,United-States,<=50K
40.0,Private,School,Others,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
33.0,Private,HS-grad,Married,Sales,Husband,White,Male,50.0,United-States,>50K
54.0,Private,Higher,Others,Prof-specialty,Own-child,White,Male,50.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
25.0,Private,Higher,Never-married,Exec-managerial,Own-child,White,Male,46.0,United-States,<=50K
18.0,Private,School,Never-married,Other-service,Own-child,White,Male,32.5,United-States,<=50K
49.0,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,52.5,United-States,<=50K
17.0,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,32.5,United-States,<=50K
34.0,Self-emp-not-inc,Higher,Married,Craft-repair,Husband,White,Male,45.0,United-States,<=50K
37.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
49.0,Federal-gov,Higher,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
74.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,40.0,United-States,>50K
37.0,Private,HS-grad,Others,Farming-fishing,Not-in-family,White,Male,40.0,United-States,<=50K
20.0,Private,School,Married,Handlers-cleaners,Husband,White,Male,40.0,United-States,<=50K
40.0,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,35.0,United-States,>50K
34.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,>50K
30.0,Private,Higher,Married,Prof-specialty,Husband,Black,Male,40.0,Haiti,<=50K
44.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,40.0,Puerto-Rico,<=50K
40.0,Private,School,Married,Other-service,Wife,Black,Female,32.5,United-States,<=50K
58.0,Private,HS-grad,Married,Sales,Wife,White,Female,40.0,Greece,<=50K
42.0,Private,Higher,Married,Sales,Husband,White,Male,32.5,United-States,>50K
39.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,32.5,United-States,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,40.0,United-States,<=50K
41.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,52.5,United-States,>50K
29.0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
34.0,Federal-gov,Higher,Never-married,Craft-repair,Other-relative,White,Male,40.0,United-States,<=50K
38.0,Private,Higher,Married,Prof-specialty,Husband,White,Male,32.5,United-States,<=50K
27.0,Private,School,Married,Farming-fishing,Other-relative,White,Male,32.5,Mexico,<=50K
54.0,Private,Higher,Others,Craft-repair,Unmarried,White,Female,48.0,United-States,<=50K
40.0,Private,HS-grad,Others,Machine-op-inspct,Unmarried,Black,Female,37.0,United-States,<=50K
19.0,Private,Higher,Never-married,Sales,Other-relative,White,Female,32.5,United-States,<=50K
17.0,Private,School,Never-married,Other-service,Own-child,White,Male,32.5,United-States,<=50K
33.0,Private,Higher,Married,Sales,Husband,White,Male,52.0,United-States,<=50K
78.0,Private,School,Others,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
24.0,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,50.0,United-States,<=50K
28.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40.0,United-States,<=50K
55.0,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,32.5,United-States,>50K
21.0,Private,Higher,Never-married,Exec-managerial,Own-child,White,Male,40.0,United-States,<=50K
51.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
42.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,32.5,United-States,<=50K
60.0,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,48.0,United-States,<=50K
20.0,Private,Higher,Never-married,Prof-specialty,Own-child,Black,Female,40.0,United-States,<=50K
37.0,State-gov,Higher,Married,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
26.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,52.0,United-States,<=50K
42.0,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,52.5,United-States,>50K
40.0,Private,Higher,Married,Handlers-cleaners,Husband,White,Male,40.0,United-States,<=50K
55.0,Private,Masters,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
33.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,32.5,United-States,<=50K
62.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.5,United-States,>50K
47.0,Private,School,Others,Sales,Unmarried,White,Female,32.5,United-States,<=50K
26.0,Private,School,Never-married,Sales,Other-relative,Black,Male,51.0,United-States,<=50K
59.0,Private,HS-grad,Others,Adm-clerical,Unmarried,White,Female,32.5,Puerto-Rico,<=50K
70.0,Local-gov,Higher,Others,Adm-clerical,Not-in-family,White,Female,32.5,United-States,<=50K
26.0,Private,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,32.5,United-States,<=50K
47.0,Private,School,Married,Sales,Husband,White,Male,52.5,United-States,<=50K
25.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,43.0,United-States,<=50K
52.0,Self-emp-inc,Higher,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
67.0,Private,School,Married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,32.5,United-States,<=50K
34.0,Private,Masters,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
53.0,State-gov,Higher,Others,Adm-clerical,Other-relative,White,Female,40.0,United-States,<=50K
22.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
39.0,Local-gov,HS-grad,Others,Adm-clerical,Own-child,White,Male,42.0,United-States,<=50K
54.0,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,35.0,United-States,<=50K
24.0,Private,Bachelors,Married,Sales,Husband,White,Male,40.0,United-States,<=50K
37.0,Private,HS-grad,Others,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
38.0,Private,School,Never-married,Prof-specialty,Not-in-family,White,Male,52.5,United-States,>50K
41.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Black,Female,40.0,United-States,<=50K
36.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,33.0,United-States,<=50K
43.0,Private,Higher,Married,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
39.0,Private,Bachelors,Others,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Sales,Own-child,White,Male,45.0,United-States,<=50K
49.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
37.0,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
43.0,Private,Higher,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
54.0,Federal-gov,HS-grad,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
53.0,Self-emp-inc,School,Married,Sales,Husband,White,Male,40.0,Mexico,>50K
57.0,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,52.5,United-States,<=50K
28.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
29.0,Private,Bachelors,Married,Other-service,Husband,White,Male,40.0,United-States,<=50K
21.0,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40.0,United-States,<=50K
50.0,Self-emp-inc,Higher,Married,Prof-specialty,Husband,White,Male,52.5,United-States,>50K
50.0,Self-emp-not-inc,HS-grad,Others,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,48.0,South,<=50K
36.0,Private,HS-grad,Others,Exec-managerial,Unmarried,White,Female,40.0,United-States,<=50K
31.0,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,32.5,United-States,<=50K
38.0,Private,HS-grad,Others,Craft-repair,Own-child,White,Male,40.0,United-States,<=50K
37.0,Private,Bachelors,Married,Craft-repair,Husband,White,Male,45.0,United-States,>50K
39.0,Private,Masters,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
18.0,Private,School,Never-married,Farming-fishing,Own-child,White,Male,36.0,United-States,<=50K
33.0,Private,HS-grad,Others,Sales,Not-in-family,White,Male,50.0,United-States,<=50K
35.0,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,Higher,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40.0,United-States,<=50K
37.0,Private,Bachelors,Others,Other-service,Unmarried,Asian-Pac-Islander,Female,36.0,Philippines,<=50K
25.0,Private,HS-grad,Married,Other-service,Husband,White,Male,32.5,United-States,<=50K
51.0,Federal-gov,Higher,Married,Tech-support,Husband,Black,Male,40.0,United-States,<=50K
54.0,Private,School,Married,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
66.0,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,32.5,United-States,<=50K
32.0,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,32.5,United-States,<=50K
37.0,Self-emp-not-inc,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,52.5,United-States,>50K
45.0,Private,Bachelors,Married,Handlers-cleaners,Husband,White,Male,37.0,United-States,<=50K
61.0,Self-emp-inc,Higher,Married,Sales,Husband,White,Male,40.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,49.0,United-States,<=50K
49.0,Private,School,Married,Machine-op-inspct,Husband,Other,Male,38.0,United-States,<=50K
51.0,Self-emp-not-inc,Masters,Others,Exec-managerial,Unmarried,White,Male,50.0,United-States,>50K
28.0,Private,HS-grad,Others,Prof-specialty,Unmarried,White,Female,40.0,Mexico,<=50K
30.0,Private,Higher,Others,Adm-clerical,Unmarried,Black,Female,37.0,United-States,<=50K
49.0,Self-emp-inc,Masters,Others,Prof-specialty,Unmarried,White,Male,52.5,Mexico,>50K
26.0,Private,Higher,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,<=50K
63.0,Private,School,Married,Adm-clerical,Husband,White,Male,45.0,United-States,<=50K
36.0,Private,Higher,Never-married,Transport-moving,Not-in-family,White,Male,52.5,Iran,<=50K
63.0,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
22.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,32.5,United-States,<=50K
40.0,Private,HS-grad,Married,Sales,Husband,White,Male,40.0,United-States,>50K
31.0,Private,School,Others,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
49.0,Private,Higher,Married,Craft-repair,Husband,White,Male,50.0,Canada,<=50K
35.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,52.5,United-States,>50K
23.0,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,32.5,United-States,<=50K
25.0,Private,Higher,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,>50K
34.0,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40.0,United-States,<=50K
28.0,Private,Bachelors,Married,Craft-repair,Husband,White,Male,45.0,United-States,>50K
44.0,Self-emp-not-inc,Higher,Others,Machine-op-inspct,Not-in-family,White,Male,35.0,United-States,<=50K
33.0,Private,HS-grad,Others,Transport-moving,Not-in-family,White,Male,40.0,United-States,<=50K
21.0,Private,Higher,Never-married,Adm-clerical,Not-in-family,White,Male,45.0,United-States,<=50K
55.0,Private,School,Married,Other-service,Husband,Black,Male,40.0,United-States,<=50K
17.0,Private,School,Never-married,Prof-specialty,Own-child,White,Female,32.5,United-States,<=50K
75.0,Self-emp-not-inc,HS-grad,Others,Sales,Not-in-family,White,Male,32.5,United-States,<=50K
61.0,Private,School,Never-married,Machine-op-inspct,Unmarried,Black,Female,40.0,United-States,<=50K
53.0,Private,HS-grad,Others,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
26.0,Local-gov,Higher,Married,Protective-serv,Husband,White,Male,45.0,United-States,>50K
48.0,Private,Higher,Others,Sales,Unmarried,White,Male,50.0,United-States,>50K
28.0,State-gov,Masters,Married,Exec-managerial,Husband,White,Male,50.0,United-States,>50K
30.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,50.0,Taiwan,<=50K
29.0,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,45.0,United-States,<=50K
25.0,Private,Higher,Others,Tech-support,Own-child,White,Female,40.0,United-States,<=50K
37.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
43.0,Local-gov,Bachelors,Others,Prof-specialty,Unmarried,White,Female,52.5,United-States,<=50K
40.0,Local-gov,HS-grad,Married,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
34.0,Private,School,Married,Craft-repair,Husband,White,Male,45.0,United-States,>50K
55.0,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,32.5,United-States,>50K
31.0,Local-gov,Higher,Never-married,Tech-support,Not-in-family,White,Male,32.5,United-States,<=50K
32.0,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,40.0,Italy,<=50K
26.0,State-gov,Higher,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,50.0,India,<=50K
26.0,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50.0,United-States,>50K
49.0,Private,HS-grad,Married,Transport-moving,Husband,White,Male,52.0,United-States,>50K
21.0,Private,HS-grad,Never-married,Prof-specialty,Own-child,Black,Female,32.5,United-States,<=50K
26.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,32.5,United-States,<=50K
40.0,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,52.5,United-States,<=50K
19.0,Self-emp-not-inc,School,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
58.0,Private,HS-grad,Married,Farming-fishing,Husband,White,Male,40.0,United-States,<=50K
61.0,Private,Higher,Married,Tech-support,Husband,White,Male,40.0,United-States,>50K
28.0,Self-emp-not-inc,Higher,Married,Sales,Own-child,Asian-Pac-Islander,Male,52.5,South,<=50K
26.0,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,40.0,United-States,<=50K
